Item,Profit,Poids
3768,318,317
5847,696,696
4885,936,934
1345,849,848
9193,153,152
8407,624,624
8548,606,606
3404,846,844
59,210,208
8399,822,820
8066,90,90
2683,90,89
3520,783,781
7688,579,577
9943,549,549
9167,75,74
5631,372,371
1568,786,784
8972,144,142
2482,936,935
401,219,218
2152,714,713
6078,801,801
3152,318,318
9399,129,129
9123,852,852
4296,144,143
606,276,276
4404,753,753
4752,144,143
871,483,482
6650,39,37
3197,42,41
3482,768,766
2823,66,66
1523,99,98
8439,693,693
6796,363,361
7174,864,862
8590,594,592
6264,48,46
7457,123,123
8125,345,345
7642,939,937
1034,78,78
6310,876,874
9338,906,904
9879,522,522
7355,834,834
3167,522,520
5214,459,457
9531,786,784
9964,813,811
3854,978,977
7520,348,348
563,264,262
992,462,460
7241,21,21
531,690,688
3921,813,812
3629,786,784
5965,189,187
3586,771,771
6255,552,550
3754,57,55
6403,99,98
9529,642,642
8454,999,998
3225,141,139
6860,909,909
8777,366,364
2190,483,481
3816,114,112
375,582,580
5877,363,362
6566,45,44
3116,90,88
9820,999,997
6551,51,50
7569,453,453
103,210,210
8358,705,705
1009,204,204
4565,237,235
1227,834,833
904,741,741
5233,135,135
2042,960,958
7490,675,674
1590,495,495
3481,894,894
6324,441,440
7244,693,692
5742,516,515
9450,420,419
1615,60,59
1104,741,740
1211,405,404
7902,351,351
6238,591,591
6726,246,244
8447,432,430
299,63,61
136,3,3
634,3,1
736,12,10
1185,3,1
