Item,Profit,Poids
1267,357,356
9313,639,638
4188,963,962
2850,390,389
6697,894,894
4808,783,783
3203,228,228
4797,267,266
3421,849,849
5925,306,305
5019,609,608
6699,819,818
4518,255,253
6247,138,137
7344,249,249
2257,792,790
2566,495,494
3662,561,561
568,549,549
5041,588,586
8338,300,298
6892,612,610
4035,330,330
2010,516,514
3200,132,130
8358,705,705
4917,99,98
2614,378,377
9064,87,86
6364,771,769
8546,78,77
1748,360,360
6186,441,441
3306,21,19
8945,258,258
5760,240,239
2258,762,761
8183,747,747
9625,687,686
3026,132,130
37,537,537
2721,786,784
4874,111,110
6775,630,628
2769,879,879
8524,714,713
243,615,614
36,570,569
6355,78,76
5285,888,886
5231,384,384
3715,474,472
1902,21,19
3474,3,3
9991,795,794
1172,57,56
3268,483,483
5603,498,496
6453,924,922
2380,345,344
1258,141,139
6044,339,338
5859,927,925
1432,435,434
1188,780,780
9552,204,204
753,639,639
1646,321,321
3944,573,572
9424,30,30
8804,786,786
5277,741,739
3211,285,284
5910,507,506
8967,417,417
3176,999,997
9511,705,704
2559,363,363
9638,546,546
8003,423,422
1851,453,451
1047,480,479
2032,678,677
231,765,764
2011,72,70
8180,303,302
1009,204,204
7794,315,313
4279,807,805
9333,15,15
507,510,510
311,426,424
9130,336,336
1913,615,615
1999,99,99
4691,99,97
4578,477,476
9571,525,523
4960,681,681
3329,414,414
663,384,382
1848,60,58
5442,852,852
4123,639,638
7404,567,566
127,174,172
560,108,106
634,3,1
1185,3,1
1342,3,1
