Item,Profit,Poids
7093,864,864
2451,105,105
7615,726,725
7418,249,247
3358,477,475
221,834,833
6821,93,91
8169,300,300
7384,324,322
841,42,41
4630,843,843
2944,900,899
2705,429,429
7879,717,715
9523,684,682
6719,498,498
9977,864,864
1236,171,170
4120,261,259
1308,231,229
5817,765,763
2182,537,537
4271,408,408
4713,24,22
3202,234,233
4343,192,192
9041,375,374
8210,456,454
8368,606,606
4720,453,451
9694,435,434
8778,471,470
8154,198,198
5433,597,597
4516,360,360
1580,15,15
9494,576,574
2758,93,93
8176,417,417
5947,435,434
1741,162,162
9959,399,397
6179,591,591
2179,387,387
2869,633,632
9498,537,537
5443,342,340
5748,318,316
7731,894,893
2506,603,603
2020,285,284
4501,402,400
9167,75,74
3098,768,768
4737,261,260
230,390,388
5177,870,869
3682,903,902
5129,669,667
6063,672,672
8899,771,769
4098,630,630
1405,18,16
8612,237,237
2411,720,718
2701,945,945
7815,672,670
3544,930,928
8605,741,741
2984,846,844
4093,192,192
9603,219,218
4455,645,644
6448,39,38
7631,999,998
5791,519,518
2096,531,530
3244,408,407
6776,432,432
4895,12,10
1394,759,758
81,891,891
7694,909,908
281,240,239
2723,471,469
7525,444,443
1520,96,94
9427,270,268
3435,357,356
5119,72,71
1754,633,632
1256,639,639
3887,165,165
8951,969,969
1103,276,274
6732,27,26
5671,774,774
7283,237,236
9353,903,903
2833,897,897
4327,456,456
3072,774,773
2449,147,147
425,45,45
1185,3,1
634,3,1
736,12,10
1342,3,1
1788,3,1
