Item,Profit,Poids
8533,138,138
6063,672,672
5861,432,432
9436,276,275
7103,246,245
8688,417,416
1230,345,345
9343,543,542
9494,576,574
3036,540,540
8351,381,380
5428,588,587
9213,846,845
3699,774,773
8010,138,136
4416,972,970
5602,57,55
5674,168,167
306,747,745
9516,162,161
2808,579,577
9329,738,737
8090,417,415
3564,957,955
3110,177,177
606,276,276
6953,501,500
3977,921,920
4847,99,97
9331,330,330
1912,222,221
2102,654,652
2322,963,962
6588,891,890
1575,714,714
8784,471,470
3910,906,905
5683,87,87
5242,609,608
282,945,943
5032,285,284
2477,159,158
9022,150,148
1301,603,602
2168,840,838
4707,702,701
2518,612,611
6198,123,122
9822,774,774
1623,840,838
5,651,649
5971,222,220
7752,234,233
5177,870,869
2043,267,265
9876,69,69
2069,915,915
3701,546,544
2572,567,566
128,960,958
445,438,437
4765,834,834
7566,837,835
7171,870,868
4872,582,580
5238,690,688
7143,135,134
934,594,594
580,48,47
5195,495,495
8715,531,529
6187,228,227
6501,912,912
6694,150,148
3411,360,358
9226,240,238
6874,858,858
2611,195,195
817,75,73
4033,756,755
2389,711,709
9038,81,80
358,483,481
6871,678,676
7230,309,307
5891,672,670
417,51,49
8798,882,880
227,660,660
9936,156,155
3155,318,317
8617,321,320
5132,36,36
8578,966,966
2087,48,48
132,585,583
202,543,541
6844,165,163
3202,234,233
1165,339,337
663,384,382
634,3,1
829,30,28
154,33,31
212,6,5
330,36,35
1185,3,1
