Item,Profit,Poids
9233,51,49
441,444,444
8412,543,541
5461,663,663
1320,198,198
3971,354,354
823,801,799
8681,87,86
9819,117,116
6696,246,244
2158,198,197
8207,993,992
1718,699,699
5037,897,896
8952,156,156
7631,999,998
4381,228,226
6529,216,215
979,708,707
6141,525,524
4369,981,981
791,756,756
7012,657,655
333,81,80
3592,51,50
2654,873,873
4623,558,556
393,630,630
3260,981,979
3851,180,179
6044,339,338
2673,294,292
5800,570,569
8859,633,631
3926,501,499
132,585,583
9141,402,401
2519,408,406
931,129,127
7169,114,114
514,720,718
2317,84,82
613,570,570
3878,636,635
9794,744,744
3514,222,221
8022,306,305
5850,594,592
2120,51,50
8538,666,665
1013,27,25
1596,339,338
8752,594,593
2910,144,142
4304,123,122
4091,129,129
5389,330,330
4331,600,598
432,543,541
1162,939,937
9517,327,326
8093,324,324
45,60,58
9050,990,990
8787,69,68
2153,78,77
6755,504,503
8729,387,385
8804,786,786
2819,534,532
5665,63,61
2219,63,61
8510,738,738
7007,480,480
5050,504,502
7020,972,972
8711,447,447
7941,195,193
6806,720,718
6025,609,607
5929,66,65
9715,9,7
8834,642,640
5614,639,637
2503,150,149
3201,501,499
86,474,472
1490,138,136
9424,30,30
2059,228,226
7914,891,889
2997,501,500
6737,855,853
4895,12,10
3013,396,395
5292,945,943
7434,174,174
9721,660,659
9937,657,657
651,948,948
870,714,713
9079,24,24
9975,816,816
5921,132,132
7380,633,633
4526,69,68
7998,849,849
9348,102,100
9595,633,633
121,471,469
634,3,1
1185,3,1
1342,3,1
