Item,Profit,Poids
4305,399,399
7741,822,820
9085,27,25
9811,654,654
1642,459,457
4227,21,21
8776,474,473
2536,837,835
2603,534,532
972,243,241
7219,213,213
2209,171,171
6123,834,832
5599,207,205
5086,342,341
8043,615,613
2606,753,752
9627,12,12
2162,126,125
853,480,479
5622,606,606
8476,147,145
6649,276,275
5713,198,197
3605,261,260
3876,309,308
7337,906,906
770,261,259
6069,813,811
9033,900,900
7206,615,615
9360,123,122
4000,624,623
3847,243,243
1647,429,427
7109,975,975
6717,408,406
8437,420,418
1784,51,51
7657,789,787
4790,657,656
5433,597,597
6992,126,126
4,993,992
3564,957,955
6301,741,740
5633,483,481
5400,507,507
4115,303,301
3980,681,679
9367,228,228
478,882,880
5461,663,663
4940,627,626
7399,768,768
6047,153,153
2838,36,34
5858,510,508
1252,255,253
3761,987,986
3387,12,11
7694,909,908
4720,453,451
9754,399,397
2373,990,988
978,504,504
1713,723,721
3489,384,384
2301,246,244
2954,951,949
5515,615,613
5193,936,934
6515,648,647
5540,120,119
5772,711,709
5179,6,6
2449,147,147
2625,486,486
8567,54,53
1986,279,278
6685,438,438
4191,726,724
6671,147,145
6903,948,946
4897,234,233
2966,798,798
6879,168,166
7260,15,13
8329,912,911
9106,774,773
1800,639,637
1805,306,306
2180,231,230
5169,804,802
4890,432,432
6753,888,888
4143,822,821
8484,39,37
518,663,663
9001,555,555
357,561,559
634,3,1
1185,3,1
1342,3,1
1788,3,1
