Item,Profit,Poids
3766,168,166
6300,210,209
687,711,710
3705,984,984
8551,273,273
9683,867,865
5621,435,435
7743,330,330
4639,996,995
6858,699,698
7877,330,328
5393,888,886
592,753,752
5151,537,537
8819,390,390
2576,603,602
6088,216,215
7112,888,886
7412,954,953
2617,525,524
706,51,51
8746,21,19
2389,711,709
6254,816,815
6186,441,441
1166,999,997
8672,102,101
6165,408,407
4550,243,241
3526,78,77
404,396,396
1864,513,511
2371,771,770
6977,624,623
5244,456,454
9165,744,743
6491,366,365
9336,864,863
7011,48,48
2381,537,536
7502,972,970
6827,555,555
8104,696,695
1105,339,339
3479,450,448
8864,540,540
3973,792,792
3307,144,144
9142,414,412
9404,690,688
9872,132,130
9651,30,29
4922,546,544
8411,549,548
3851,180,179
424,888,887
907,684,682
849,291,291
6087,105,105
9168,720,720
1801,624,623
8062,264,262
4887,75,73
4766,780,778
2778,627,626
8109,108,108
3818,339,337
4838,330,330
2875,861,859
503,750,750
5517,501,501
9424,30,30
9037,717,715
3562,12,10
4997,945,943
6625,495,495
316,291,291
4833,480,479
9998,492,492
5602,57,55
830,705,704
8923,30,30
8914,801,800
6250,279,279
6463,291,290
8251,399,397
6591,198,197
3917,372,371
2821,408,406
1932,201,199
9905,693,692
5636,156,154
6444,459,457
9317,918,918
3319,627,625
9026,546,544
1022,75,74
2961,375,375
4361,876,874
5782,105,105
5449,750,750
5119,72,71
1234,162,160
780,453,452
1002,6,4
15,9,7
634,3,1
1185,3,1
