Item,Profit,Poids
6560,15,14
4389,918,917
6300,210,209
5723,438,438
8400,567,565
1426,225,225
9536,870,868
6147,750,748
4310,672,671
5995,324,322
3524,546,546
3710,213,213
6652,810,809
8858,762,760
3855,945,945
4025,237,235
4612,702,702
4285,576,575
2146,963,962
6321,315,313
7560,753,751
3888,723,722
7565,567,565
5010,681,681
5603,498,496
760,720,718
2790,867,867
8812,738,738
5211,741,740
963,201,200
2036,759,758
9248,255,253
2452,999,999
7689,711,710
7296,285,285
5270,960,958
22,132,131
5296,744,743
2516,450,450
6395,339,338
7723,666,664
9359,357,356
4426,228,227
829,30,28
7049,30,30
9580,939,937
7128,432,430
9282,882,880
9419,495,494
1830,966,964
4379,771,769
7398,690,689
7543,927,926
8718,153,152
2613,153,151
1755,366,365
8493,282,282
2978,522,520
1689,558,557
6962,87,85
3149,582,582
7107,885,884
2325,141,139
1472,906,904
3042,273,272
913,792,790
1544,387,387
6302,576,576
8955,726,725
5890,225,223
2716,144,143
2485,459,458
7226,603,602
1122,783,783
1903,501,500
1475,210,209
4709,870,869
1985,438,438
8974,753,751
5989,405,403
8777,366,364
8613,750,748
5196,789,787
654,351,351
7508,828,826
9183,21,19
3527,423,422
3932,438,437
9557,324,323
1392,276,274
4669,36,34
4335,798,798
1362,585,583
425,45,45
634,3,1
1185,3,1
