Item,Profit,Poids
4769,327,325
3095,957,957
5411,243,242
4745,261,261
7278,546,544
7770,798,798
6344,654,654
7327,336,336
1757,498,496
422,543,542
9082,882,881
2564,762,760
6505,54,52
331,780,779
6978,147,146
7239,987,985
8078,483,481
4955,288,287
6074,396,396
5137,504,504
1529,570,568
3884,696,696
8165,630,629
2813,396,395
3930,630,628
2964,498,497
4838,330,330
8673,966,964
5519,624,622
5726,966,964
2485,459,458
2717,192,190
7570,609,607
5430,477,475
6556,714,713
4239,396,394
6201,171,171
9487,714,713
1921,333,331
4265,618,616
4289,273,271
6127,564,564
1278,231,229
1226,942,941
205,726,726
8922,807,806
8521,189,188
4291,294,294
3889,912,911
6072,540,540
9213,846,845
5554,678,678
9701,726,725
911,753,753
312,255,253
8368,606,606
2472,687,686
5463,471,470
3236,348,346
5525,594,593
5829,396,394
587,681,679
3255,918,918
7270,903,902
4709,870,869
6080,975,974
4204,429,429
5681,312,312
3802,996,996
1661,108,108
5929,66,65
8961,435,434
8597,750,748
6850,309,309
6999,621,619
6987,951,950
2040,723,721
7055,999,998
9578,366,366
4880,549,548
3048,477,477
2136,648,646
206,774,772
9825,858,856
1270,825,823
275,483,481
1185,3,1
829,30,28
292,21,19
634,3,1
448,42,41
1342,3,1
