Item,Profit,Poids
3652,330,328
5241,609,608
3637,525,524
7485,579,578
8458,207,206
4500,714,713
8962,261,260
1254,318,316
3724,654,652
9840,525,523
55,198,196
8982,621,619
8117,165,164
7938,558,557
1068,903,903
888,513,511
4471,825,824
1290,678,678
4434,762,762
4392,651,649
4305,399,399
601,822,820
9715,9,7
1117,477,475
1739,42,42
9729,435,434
5644,900,898
9700,408,407
1139,918,917
9431,573,571
4498,252,252
3957,117,115
9968,276,275
8237,171,169
2298,297,297
5763,435,434
2155,498,497
6495,183,182
4784,183,181
5259,639,639
9681,381,381
9454,186,185
8417,288,287
5652,684,682
4135,180,179
1693,900,900
8829,813,813
1358,96,94
3811,45,44
5053,39,39
5147,123,122
7667,51,50
602,96,95
7618,561,561
7702,846,844
299,63,61
9873,336,336
8508,591,589
4671,546,546
6108,609,607
8974,753,751
7069,972,970
2577,165,163
6800,480,480
5958,642,640
7598,918,918
3362,684,683
1326,480,479
2929,591,589
9053,537,536
9444,489,487
160,567,565
2597,729,728
1525,303,303
1434,987,986
8259,264,262
8791,813,812
7808,567,565
8465,537,535
4147,507,505
79,24,24
6241,759,759
413,399,398
9827,45,44
5048,582,582
9801,957,955
8666,276,275
6733,963,961
2299,429,427
6322,645,644
316,291,291
5110,687,685
2563,216,214
3371,366,366
4060,507,506
5237,765,763
1563,513,513
9771,492,491
9269,681,679
3695,663,663
2999,759,758
7275,327,325
15,9,7
634,3,1
136,3,3
1185,3,1
361,9,7
1342,3,1
