Item,Profit,Poids
6630,318,317
3795,111,110
4487,117,116
6440,105,105
7583,435,435
9861,87,85
2461,90,89
2171,423,421
6957,429,428
4199,561,559
438,789,787
7502,972,970
8223,384,382
6308,720,720
244,138,136
7670,531,529
6468,393,391
2979,642,641
1551,264,262
5577,483,481
4080,432,430
4183,384,382
1081,552,552
9067,915,915
8903,798,796
3908,93,91
9025,558,556
9108,507,505
6602,885,884
9750,255,255
7693,858,858
9704,207,206
6781,282,281
7021,432,430
425,45,45
2679,192,192
2230,849,848
3264,468,467
8582,207,207
3404,846,844
1567,297,295
6450,504,503
995,669,667
4348,306,306
6081,570,568
6526,792,790
4272,243,243
8652,921,921
3684,414,414
5805,105,103
5692,36,35
5359,942,940
9679,459,459
5515,615,613
1885,429,427
5736,216,214
7831,717,716
8803,48,48
480,81,79
8217,228,228
3721,159,158
6241,759,759
2947,738,738
9388,738,736
5530,963,962
3941,183,181
3454,294,294
6738,474,472
16,546,544
4274,387,386
5523,147,145
8624,237,235
7213,423,421
2504,207,207
5455,795,795
3154,534,533
4710,489,487
2492,858,857
4076,312,311
8302,249,248
2646,51,50
4506,642,640
848,66,66
5324,513,511
8888,627,626
7494,33,33
4858,534,532
2149,498,498
4865,72,72
3910,906,905
3279,465,465
7460,765,765
8540,219,217
2458,909,908
6211,357,357
7191,636,634
7462,519,517
1100,828,826
8880,57,56
1422,360,360
6519,855,855
3794,180,178
4286,501,501
6411,156,155
2808,579,577
5813,285,285
7229,987,985
5954,531,531
1272,393,392
1185,3,1
292,21,19
736,12,10
634,3,1
637,24,22
1342,3,1
