Item,Profit,Poids
8291,375,373
4780,72,71
6481,999,997
1183,327,327
40,489,487
9526,801,801
4753,846,846
646,669,668
3999,579,577
1086,12,12
3986,945,944
6062,255,253
9675,111,111
1133,498,498
694,372,370
3842,114,113
767,483,481
5675,198,196
9539,801,799
6396,15,15
2565,936,934
9252,660,658
9147,243,242
4802,432,431
4973,639,638
2404,885,883
5387,306,305
8405,489,488
7795,216,216
6716,501,501
477,954,952
4038,21,19
4233,138,138
526,342,340
8398,267,265
9971,861,861
3267,30,30
3108,39,39
5812,948,947
757,804,802
7906,699,698
2455,213,213
2441,390,389
4250,705,703
2927,810,810
1250,294,294
5281,12,10
6643,588,587
9835,684,683
1825,684,682
8152,930,928
6366,933,933
4594,900,898
1268,666,665
506,339,337
5781,717,717
5875,459,458
6687,846,844
1285,633,632
1531,279,277
6286,996,995
4019,198,196
3389,60,59
1403,459,459
1939,123,123
1144,642,641
3342,714,714
851,585,583
8021,384,382
2557,108,107
4863,321,321
6480,570,570
1279,327,325
6232,150,149
6916,807,806
1089,378,377
2354,972,971
7316,273,272
1494,552,550
2189,330,329
115,663,662
2427,252,251
8225,120,119
1248,192,191
2696,504,503
2247,189,188
665,708,708
8246,342,341
2213,144,142
2462,855,854
9388,738,736
581,402,400
1634,762,760
2655,246,246
5897,231,229
8218,963,962
8233,321,319
5867,903,902
3392,75,75
4600,168,167
6233,669,668
1037,261,259
77,288,286
1200,6,4
1002,6,4
212,6,5
634,3,1
