Item,Profit,Poids
4724,468,467
8789,486,484
2750,705,705
1446,888,886
7530,255,254
3832,336,335
9749,564,562
4869,477,476
9147,243,242
531,690,688
6309,810,809
279,711,711
288,114,112
660,294,294
4268,639,639
3869,609,609
8952,156,156
6945,366,366
4153,714,712
1818,747,746
6333,396,395
7722,945,943
3809,615,613
8735,597,596
6441,543,543
532,186,184
7263,42,41
5563,51,51
9097,774,773
6704,480,479
734,51,49
399,693,692
5538,195,195
188,54,52
4913,315,315
4505,375,375
9781,186,185
8364,570,568
1471,861,860
233,207,206
3291,531,530
9303,951,950
9394,165,163
6147,750,748
9901,279,279
2636,435,433
3746,369,368
4881,210,210
9501,21,19
7628,405,404
8663,483,481
4197,720,720
3826,519,519
1327,66,66
7265,642,642
1218,891,891
2665,327,327
9703,573,571
944,144,143
7900,186,186
8259,264,262
5666,72,72
4999,570,569
7066,822,821
9391,846,846
9460,21,19
8423,390,389
7842,252,252
753,639,639
5501,417,416
8605,741,741
1481,108,107
6761,831,829
4762,474,472
6350,615,615
459,570,568
4928,798,797
5188,339,337
4781,699,699
8464,984,982
8297,324,322
4217,588,587
7618,561,561
2396,981,979
7087,438,438
2383,477,477
639,777,777
476,702,701
4383,876,876
7241,21,21
2524,57,57
4751,408,407
8653,483,483
5267,768,766
9178,456,456
1127,279,279
3243,747,747
9480,105,103
4606,384,383
3024,453,451
8706,63,62
7878,999,998
1107,402,400
914,303,301
96,195,194
1185,3,1
634,3,1
15,9,7
736,12,10
1342,3,1
1788,3,1
