Item,Profit,Poids
1837,171,169
2157,30,29
639,777,777
5099,492,490
8367,504,504
5679,627,626
9542,177,176
4754,156,155
4064,813,813
4024,456,456
257,828,827
9130,336,336
3980,681,679
8475,450,448
9087,726,724
6727,384,384
1495,357,355
8082,996,996
7482,561,559
391,432,432
8148,75,75
1603,804,802
4390,888,887
6979,519,517
7991,330,329
517,570,569
9728,981,981
6802,141,141
7960,972,972
2685,858,858
3991,648,646
4959,975,975
4241,51,49
9513,843,841
703,609,608
673,93,91
5878,87,86
23,429,428
2787,624,624
9529,642,642
4,993,992
3951,984,984
3343,534,532
2502,852,850
2948,486,484
442,3,3
3601,891,891
8691,609,609
6687,846,844
3142,972,972
4205,510,509
840,81,79
5228,999,998
2989,177,176
7222,789,788
5734,729,727
6741,444,442
7297,6,4
9727,924,924
7311,345,344
3184,840,840
9371,774,773
5242,609,608
1514,114,114
5981,60,58
6508,633,632
2084,273,271
5132,36,36
742,333,332
3830,876,875
4463,132,131
7077,450,448
5770,267,265
9929,186,186
8117,165,164
3010,183,181
7423,567,565
7857,45,44
5816,816,816
1213,351,349
4186,234,234
8237,171,169
3922,666,666
6228,735,733
9116,15,13
9610,21,21
3851,180,179
3557,390,388
4079,393,392
7873,723,721
7107,885,884
6570,648,646
8209,3,1
857,309,309
4776,846,845
5235,369,367
6168,417,415
8025,711,710
4031,597,597
1372,111,109
634,3,1
1185,3,1
