Item,Profit,Poids
6020,735,734
4358,993,992
5445,504,504
8119,99,98
3964,582,581
9016,732,730
4092,537,536
8157,915,914
1956,894,893
6085,729,728
4274,387,386
6800,480,480
787,702,702
166,957,957
2802,564,562
999,570,568
4520,870,870
5595,732,730
9192,549,548
8443,801,801
8319,990,990
6331,852,850
9038,81,80
6462,789,789
5769,285,285
5917,597,597
9999,903,902
4082,18,16
5298,471,471
3432,426,426
9163,390,390
7825,807,807
6063,672,672
7717,240,238
4799,546,545
6416,150,149
199,267,266
2235,669,668
9916,435,433
3256,432,430
3403,384,384
4280,150,148
6332,513,513
8385,696,696
3929,762,761
6950,603,601
1320,198,198
674,504,503
1674,306,305
4787,351,351
2980,183,181
8574,411,411
1628,684,683
4207,570,570
8726,51,50
4993,294,294
3133,225,225
849,291,291
9824,384,384
5798,942,942
5735,624,622
852,252,252
1682,954,952
6628,579,577
1619,354,353
7739,366,365
5242,609,608
3229,945,943
835,291,289
3177,513,513
4855,708,708
5821,594,592
6402,594,594
2747,852,852
6360,330,329
4525,456,454
605,678,678
6382,999,999
9684,657,655
5335,177,175
9681,381,381
3478,585,584
5058,795,795
2639,663,661
1331,573,573
4570,123,123
6770,174,172
5419,90,89
7379,399,399
8040,531,531
5190,132,131
4989,138,137
9509,36,35
868,309,308
1036,60,59
5515,615,613
339,342,342
384,15,14
212,6,5
15,9,7
1002,6,4
634,3,1
693,15,13
1185,3,1
