Item,Profit,Poids
2157,30,29
204,954,954
5176,429,427
5268,78,77
913,792,790
8642,585,584
8932,960,959
2876,147,145
9324,303,303
5867,903,902
5720,495,493
5949,786,785
8070,327,326
9366,357,356
863,969,967
4611,801,799
6867,510,510
2776,474,474
5571,540,539
3635,636,634
6551,51,50
2787,624,624
514,720,718
3734,351,350
6609,630,628
3386,639,639
5441,978,978
7930,600,598
2052,399,398
6360,330,329
1237,810,810
3624,393,393
9623,411,411
7931,63,61
3565,105,105
125,897,895
1698,660,658
4236,69,67
8174,555,554
600,501,500
5568,588,587
2321,639,637
1706,831,831
3194,726,724
255,660,660
5367,384,384
9817,585,585
5017,606,604
9348,102,100
4344,219,218
4649,921,919
7899,444,443
8004,120,120
7369,30,28
3858,864,864
5504,711,711
7864,261,260
2680,363,361
9265,477,476
1936,450,448
9160,774,774
8020,714,713
3107,153,153
9438,675,673
9048,954,954
1447,876,875
2511,822,820
401,219,218
3463,156,155
7133,105,104
5343,138,136
143,243,241
2593,111,110
5023,717,717
2332,36,35
9753,315,314
553,81,81
4296,144,143
7106,27,25
3129,756,754
4684,411,409
5633,483,481
5009,762,760
1910,144,143
4567,453,453
854,531,530
5679,627,626
4304,123,122
5096,855,853
5933,561,561
809,33,32
4969,975,975
5393,888,886
5150,534,533
4085,720,719
4874,111,110
4638,405,405
1659,969,969
6386,276,275
1082,672,670
1185,3,1
634,3,1
15,9,7
1342,3,1
1788,3,1
