Item,Profit,Poids
2826,855,854
5820,777,776
2342,912,912
4300,180,179
8613,750,748
9934,129,127
7387,450,449
1572,885,884
1368,303,301
5384,24,24
8762,435,435
3309,372,370
6393,231,229
1308,231,229
7504,165,163
6553,234,234
2745,378,378
5559,597,596
8997,114,114
4864,480,479
7839,624,622
926,594,592
1255,627,625
9993,762,762
893,306,306
2671,825,825
8670,366,364
5299,345,343
6848,924,923
566,447,446
9424,30,30
5025,129,128
5591,714,712
6558,48,48
3027,426,424
7635,468,468
9360,123,122
1352,600,599
8235,192,191
3332,243,242
9690,54,53
9549,288,287
2205,957,957
2581,69,68
335,129,128
11,792,791
5580,372,372
4728,927,925
8058,828,827
1106,876,875
4272,243,243
8045,828,826
2481,675,675
2761,558,558
9265,477,476
2626,918,918
6805,495,494
6623,417,417
2039,18,16
7713,84,82
3003,684,684
9904,294,293
336,942,941
2570,375,374
9969,582,582
3733,462,460
1743,735,734
2596,75,75
4875,84,84
3945,612,611
8324,618,617
7618,561,561
4308,252,250
6274,375,374
9847,810,810
22,132,131
3532,699,699
356,702,700
6574,807,805
9628,453,452
4632,42,40
2660,384,383
8579,915,913
6718,12,10
7567,333,331
6979,519,517
1026,51,49
1402,18,16
2805,228,227
6178,855,853
2463,663,663
4060,507,506
5209,501,499
8991,861,859
3741,528,528
9032,111,109
7645,885,885
5736,216,214
8531,429,427
6582,990,989
3304,552,550
816,630,628
9907,609,609
7741,822,820
83,183,181
634,3,1
736,12,10
1185,3,1
1342,3,1
