Item,Profit,Poids
8914,801,800
4697,867,866
6763,747,746
7273,960,958
4987,207,206
3820,42,41
2912,30,28
9488,63,63
5417,477,475
3719,867,865
9167,75,74
9035,753,753
5714,768,767
8569,996,994
563,264,262
5995,324,322
6066,957,957
1800,639,637
6562,423,422
9658,393,393
3274,606,605
8033,924,923
4148,852,851
6208,258,258
3712,243,242
1912,222,221
2844,972,970
3094,453,451
5597,417,417
7703,648,647
4066,324,323
4245,54,52
6932,141,141
594,84,82
8446,774,774
1703,210,210
5519,624,622
152,408,406
6864,570,568
4604,87,85
2454,861,859
4269,618,617
220,675,675
1885,429,427
641,276,275
2570,375,374
7417,765,763
5633,483,481
1578,120,119
2812,699,699
8549,768,766
5113,492,491
7366,33,32
4440,618,618
8487,42,42
6754,72,72
6889,228,228
169,747,746
6055,864,862
2023,990,989
8233,321,319
478,882,880
3696,222,222
8382,81,79
7544,975,973
6730,504,502
7657,789,787
8277,105,104
246,102,102
8365,810,809
3088,987,986
1584,201,199
722,855,855
9666,303,303
6197,201,200
7314,651,649
2221,387,385
7970,180,180
677,33,33
1571,111,110
6115,267,267
2076,897,896
7047,84,83
8312,27,25
7867,954,954
6558,48,48
5951,291,290
3178,267,267
4504,426,424
6425,312,312
3812,645,643
4885,936,934
886,264,262
615,981,981
8170,273,272
6378,657,655
364,183,182
853,480,479
5530,963,962
5523,147,145
4628,519,517
4380,258,256
1656,645,644
1102,342,341
2015,135,135
736,12,10
634,3,1
637,24,22
1185,3,1
