Item,Profit,Poids
8851,52,66
5370,582,582
8489,520,660
9257,485,485
3321,194,194
7087,291,291
1493,194,194
4988,582,582
9143,291,291
2267,291,291
3417,291,291
1728,970,970
9396,156,198
4028,468,594
3841,388,388
4285,388,388
2826,873,873
6012,52,66
8739,312,396
7926,520,660
948,104,132
6351,364,462
7776,291,291
7620,679,679
7550,582,582
3071,312,396
715,776,776
2250,52,66
9733,388,388
2839,520,660
5139,468,594
4480,416,528
8028,970,970
9657,970,970
889,156,198
9534,416,528
4537,679,679
426,291,291
339,679,679
2559,194,194
1821,52,66
6155,485,485
1198,873,873
8458,873,873
8832,485,485
9211,52,66
7236,485,485
512,582,582
5074,104,132
8653,208,264
7744,416,528
5278,582,582
7796,194,194
3418,97,97
6945,970,970
8908,52,66
8138,364,462
5116,208,264
3813,364,462
907,156,198
237,873,873
5197,485,485
628,582,582
5027,416,528
3351,52,66
2978,291,291
8032,208,264
280,208,264
6632,208,264
7956,873,873
1215,970,970
3311,873,873
9344,520,660
9910,970,970
7725,776,776
9394,873,873
2940,364,462
4497,156,198
7227,194,194
790,291,291
9075,520,660
2429,520,660
9073,416,528
5365,260,330
4021,582,582
6302,312,396
7724,208,264
7852,970,970
1696,364,462
7671,970,970
1965,679,679
5848,485,485
4492,416,528
9367,156,198
