Item,Profit,Poids
4374,776,776
5787,520,660
9569,97,97
331,416,528
2119,873,873
1758,291,291
9237,388,388
1068,260,330
8268,520,660
851,873,873
5794,194,194
3013,194,194
10000,388,388
4642,312,396
2826,873,873
2767,679,679
6627,679,679
5971,582,582
1096,97,97
1175,970,970
6447,208,264
1309,208,264
1906,582,582
8385,388,388
4960,388,388
8022,873,873
4737,208,264
5771,291,291
6937,776,776
7445,416,528
6847,364,462
4956,468,594
2995,582,582
6999,679,679
192,312,396
9031,194,194
7720,208,264
5800,291,291
8813,485,485
4308,520,660
7500,416,528
2428,156,198
3932,873,873
5303,776,776
5007,776,776
4023,97,97
7612,291,291
2718,468,594
8058,52,66
2005,468,594
1260,873,873
8674,52,66
4724,312,396
8394,104,132
6401,416,528
9418,291,291
7417,679,679
3281,416,528
5103,520,660
4690,873,873
9847,776,776
294,485,485
1305,104,132
9473,291,291
4304,485,485
2,194,194
7043,485,485
7508,364,462
1505,776,776
566,97,97
4882,416,528
1359,52,66
5005,97,97
9547,520,660
8230,582,582
9050,416,528
2449,582,582
2483,312,396
5741,776,776
9962,416,528
2989,156,198
9323,776,776
3135,776,776
5028,291,291
2880,873,873
9802,156,198
5075,156,198
7169,52,66
5071,388,388
3164,679,679
8912,52,66
4254,416,528
2947,416,528
1618,208,264
1772,776,776
