Item,Profit,Poids
8194,156,198
586,208,264
608,194,194
1566,468,594
3267,388,388
7882,388,388
8128,970,970
6765,312,396
3383,416,528
7598,312,396
9617,260,330
4774,388,388
2529,520,660
9469,776,776
946,194,194
5079,156,198
8291,97,97
4971,679,679
8458,873,873
8172,194,194
5157,873,873
9820,520,660
2106,468,594
5427,156,198
4061,156,198
3926,156,198
4778,156,198
509,485,485
1576,485,485
1054,679,679
5995,364,462
3782,260,330
5464,194,194
7870,260,330
9116,468,594
1252,156,198
7671,970,970
505,873,873
5962,104,132
5819,873,873
9448,260,330
2052,104,132
5384,970,970
6628,97,97
553,468,594
5006,388,388
5408,873,873
1430,364,462
4648,582,582
8071,194,194
7314,194,194
1440,970,970
263,291,291
7484,520,660
5274,873,873
4512,208,264
6653,388,388
3651,156,198
1994,388,388
3531,97,97
8713,776,776
5436,260,330
680,156,198
7395,104,132
5497,260,330
2925,679,679
1666,208,264
8880,208,264
2159,679,679
2740,388,388
6481,468,594
3498,776,776
3457,520,660
4471,970,970
1397,97,97
2404,208,264
5636,485,485
244,970,970
3152,194,194
7903,776,776
2304,873,873
3966,312,396
4486,970,970
9382,970,970
6316,52,66
3845,485,485
8920,97,97
996,468,594
736,970,970
4128,97,97
337,520,660
2326,388,388
3847,468,594
2823,679,679
2,194,194
53,97,97
