Item,Profit,Poids
8058,52,66
7272,582,582
2590,776,776
5242,776,776
6325,291,291
8228,485,485
7668,679,679
5292,776,776
8807,194,194
2928,208,264
5283,260,330
5809,873,873
6108,485,485
5142,364,462
572,104,132
5805,970,970
8418,416,528
5529,156,198
7266,468,594
6595,208,264
6114,970,970
2082,364,462
5561,873,873
7128,520,660
5739,416,528
9320,873,873
398,194,194
4928,52,66
1661,970,970
6779,776,776
4327,582,582
6060,208,264
8391,970,970
2468,970,970
3193,156,198
671,208,264
3851,582,582
1935,582,582
5385,582,582
3069,468,594
5982,52,66
4456,208,264
5259,52,66
439,388,388
1880,194,194
1258,388,388
4406,388,388
4964,970,970
6403,873,873
7134,679,679
29,416,528
5444,312,396
7776,291,291
2876,52,66
7749,679,679
9877,416,528
3636,873,873
7469,970,970
4301,194,194
6394,970,970
6821,388,388
1746,416,528
3204,970,970
6442,468,594
8113,970,970
5618,388,388
7366,260,330
43,468,594
1614,416,528
6210,416,528
1488,970,970
3250,520,660
4675,776,776
2025,156,198
8196,52,66
464,364,462
8802,520,660
2980,970,970
6550,312,396
2467,970,970
3182,416,528
5934,364,462
5627,468,594
14,104,132
