Item,Profit,Poids
6158,156,198
3593,776,776
4199,873,873
2201,485,485
5166,156,198
617,194,194
9067,485,485
2538,388,388
7073,194,194
5671,468,594
1906,582,582
7311,468,594
3389,776,776
5941,97,97
8089,388,388
8627,291,291
6502,260,330
9908,388,388
3252,52,66
8464,260,330
8998,208,264
5367,260,330
4675,776,776
8223,260,330
5153,156,198
7287,485,485
2352,485,485
4621,291,291
7080,312,396
89,468,594
4498,52,66
3549,485,485
8684,520,660
1812,468,594
1195,208,264
7656,156,198
9206,364,462
2392,582,582
3225,97,97
594,520,660
6951,970,970
8307,208,264
3166,776,776
7646,388,388
8139,485,485
5721,873,873
3535,291,291
2612,260,330
959,416,528
3038,208,264
3387,312,396
9484,582,582
1785,104,132
9750,388,388
6654,364,462
4094,873,873
9986,520,660
8911,97,97
4233,388,388
1702,194,194
9196,156,198
3437,156,198
4250,52,66
2976,485,485
7390,388,388
3973,679,679
8622,364,462
1746,416,528
6180,416,528
2332,582,582
5869,52,66
3967,416,528
2758,156,198
7950,468,594
465,388,388
733,776,776
5879,388,388
625,104,132
6722,416,528
7048,97,97
3503,388,388
1311,776,776
9538,416,528
339,679,679
554,873,873
1222,388,388
7890,776,776
8879,194,194
2026,970,970
6661,104,132
5449,156,198
7013,873,873
2713,873,873
4689,364,462
4266,208,264
59,104,132
3911,416,528
6749,52,66
353,416,528
3747,582,582
2926,52,66
9567,97,97
7976,156,198
3208,291,291
6637,194,194
3589,97,97
3173,52,66
2,194,194
53,97,97
