Item,Profit,Poids
7554,52,66
9825,104,132
1760,520,660
882,291,291
9186,485,485
6335,679,679
9481,485,485
9233,468,594
8854,194,194
4998,364,462
8307,208,264
603,485,485
450,679,679
6097,104,132
3058,582,582
900,679,679
1655,679,679
6353,388,388
479,970,970
5652,52,66
6689,582,582
1671,260,330
9436,679,679
7014,194,194
1393,679,679
381,970,970
849,970,970
6758,156,198
9831,260,330
384,312,396
5859,485,485
7998,194,194
5774,485,485
7766,194,194
7002,468,594
6485,388,388
8335,291,291
298,970,970
3842,312,396
2911,291,291
6728,485,485
7195,52,66
8337,364,462
6237,97,97
1484,679,679
7520,776,776
2849,312,396
9786,520,660
6206,194,194
7244,208,264
7039,364,462
5254,468,594
4427,520,660
4004,520,660
1630,416,528
3116,156,198
1849,679,679
7287,485,485
3729,970,970
3843,312,396
875,485,485
9833,312,396
1969,364,462
6998,388,388
4583,388,388
6720,485,485
9747,52,66
8921,582,582
6531,52,66
7701,468,594
1966,520,660
2560,776,776
3137,52,66
7351,194,194
5130,582,582
1602,679,679
3483,873,873
5345,104,132
7876,970,970
160,291,291
3088,582,582
9844,312,396
7894,312,396
1935,582,582
8587,416,528
3650,873,873
960,970,970
3029,520,660
4444,485,485
1804,312,396
7119,104,132
7650,970,970
903,485,485
7413,104,132
53,97,97
