Item,Profit,Poids
6675,520,660
1828,485,485
4467,416,528
8606,364,462
96,104,132
5080,970,970
177,291,291
3906,260,330
675,97,97
3770,291,291
2632,260,330
5027,416,528
5705,970,970
2536,582,582
7608,679,679
3958,388,388
4192,156,198
1591,970,970
8516,388,388
2981,104,132
8413,679,679
9287,776,776
7046,776,776
4220,194,194
2430,468,594
3767,194,194
8193,388,388
8113,970,970
157,194,194
9950,291,291
9303,156,198
876,52,66
5638,52,66
9691,208,264
1388,388,388
5358,416,528
1998,520,660
3908,156,198
6443,156,198
4736,194,194
6169,388,388
8400,582,582
7944,364,462
4762,291,291
3686,485,485
8876,260,330
4988,582,582
3040,388,388
3450,873,873
5517,208,264
1198,873,873
8789,468,594
807,312,396
4474,582,582
3963,312,396
988,194,194
4663,260,330
9462,776,776
4512,208,264
4431,156,198
9908,388,388
8947,679,679
3376,679,679
1002,388,388
7394,468,594
7910,364,462
4,485,485
2531,776,776
8057,388,388
2130,873,873
2462,485,485
2744,582,582
6322,260,330
4883,97,97
5149,291,291
5024,52,66
7685,364,462
49,312,396
6895,679,679
2446,291,291
300,364,462
5373,52,66
5596,468,594
442,208,264
2685,52,66
6955,208,264
2862,873,873
8712,194,194
8191,582,582
3687,291,291
2237,776,776
7770,291,291
9699,104,132
427,208,264
40,520,660
9089,260,330
3453,679,679
2740,388,388
7692,582,582
3381,485,485
5420,388,388
5441,388,388
14,104,132
53,97,97
