Item,Profit,Poids
7767,582,582
5802,208,264
3257,156,198
5289,388,388
6037,388,388
4224,260,330
85,291,291
8761,776,776
1418,776,776
5085,156,198
7962,485,485
365,104,132
4567,873,873
7451,104,132
1678,520,660
6157,679,679
8808,416,528
6364,388,388
6326,485,485
7122,104,132
4125,776,776
9440,364,462
2328,970,970
5248,312,396
1414,104,132
7175,416,528
684,291,291
1131,776,776
1286,416,528
2589,873,873
4214,388,388
483,416,528
5518,873,873
9528,485,485
6248,364,462
9607,582,582
6709,388,388
2788,260,330
5144,291,291
2489,260,330
2291,776,776
556,679,679
7627,97,97
9156,416,528
267,388,388
7093,104,132
7465,194,194
6929,364,462
4794,776,776
7162,260,330
6972,312,396
2161,364,462
1817,312,396
5023,388,388
3315,388,388
8566,208,264
3619,485,485
732,364,462
4044,485,485
8139,485,485
1252,156,198
1496,679,679
5055,364,462
5118,776,776
8244,312,396
4300,416,528
7448,679,679
7234,520,660
5582,364,462
7770,291,291
234,970,970
8417,582,582
4499,156,198
2012,582,582
9354,388,388
7196,52,66
1688,485,485
1169,485,485
1624,312,396
1195,208,264
6019,104,132
4118,194,194
3717,52,66
5037,776,776
9567,97,97
19,582,582
1359,52,66
6263,194,194
875,485,485
8196,52,66
1478,582,582
49,312,396
1549,468,594
8188,416,528
7593,104,132
2590,776,776
4642,312,396
7935,776,776
6316,52,66
9779,364,462
7968,208,264
2,194,194
53,97,97
