Item,Profit,Poids
7937,364,462
6091,388,388
5367,260,330
2968,291,291
6216,873,873
6931,970,970
3501,776,776
8697,97,97
1458,679,679
5351,970,970
7854,468,594
7557,312,396
9961,388,388
5056,388,388
9401,873,873
97,873,873
7045,260,330
6433,873,873
8406,776,776
666,104,132
6139,312,396
1506,388,388
3112,970,970
3859,97,97
7251,208,264
442,208,264
4029,104,132
199,260,330
5130,582,582
3119,388,388
8600,970,970
5748,194,194
8804,291,291
6639,679,679
7306,156,198
1975,679,679
6539,364,462
8614,582,582
1543,52,66
9312,260,330
6496,520,660
2430,468,594
1575,104,132
2500,485,485
4067,156,198
1681,679,679
1350,873,873
857,485,485
913,416,528
9939,388,388
3308,970,970
7584,873,873
9851,97,97
4514,52,66
1207,388,388
1688,485,485
6056,520,660
6913,194,194
5171,260,330
8225,520,660
251,776,776
7990,291,291
4247,679,679
3091,485,485
4482,970,970
1206,485,485
695,873,873
2712,416,528
174,970,970
7352,156,198
7186,520,660
6723,291,291
4214,388,388
7545,388,388
8408,194,194
2877,679,679
9526,776,776
4882,416,528
8110,679,679
4961,970,970
48,485,485
8695,416,528
109,104,132
1578,291,291
5350,156,198
8547,970,970
4618,416,528
3271,104,132
4,485,485
53,97,97
