Item,Profit,Poids
3645,97,97
4209,312,396
2444,416,528
7158,156,198
8898,260,330
368,388,388
2769,776,776
862,776,776
6235,873,873
8566,208,264
7850,194,194
4230,520,660
9683,520,660
3418,97,97
3846,52,66
4087,291,291
5330,776,776
2128,156,198
3647,485,485
4297,485,485
4664,260,330
895,194,194
6735,485,485
5961,364,462
3546,679,679
572,104,132
824,520,660
9500,156,198
5553,388,388
6009,104,132
6960,104,132
4461,260,330
5896,485,485
5460,873,873
6665,194,194
8439,388,388
6980,485,485
8255,364,462
4422,970,970
9678,679,679
8949,520,660
9635,312,396
4657,970,970
8709,776,776
3212,416,528
9241,485,485
9676,52,66
2860,194,194
4002,582,582
5158,291,291
7037,312,396
9217,873,873
7553,388,388
4149,485,485
6808,312,396
6156,194,194
7279,388,388
7805,208,264
582,52,66
1010,291,291
8854,194,194
7828,260,330
5065,97,97
611,364,462
2925,679,679
7456,364,462
4022,416,528
71,208,264
7415,104,132
6320,52,66
4643,873,873
7196,52,66
8167,468,594
415,388,388
9287,776,776
2064,260,330
9954,416,528
8713,776,776
3221,468,594
7400,260,330
9239,485,485
7723,776,776
9296,156,198
7447,468,594
8031,873,873
4085,208,264
6127,416,528
6859,873,873
1104,388,388
117,485,485
9484,582,582
250,970,970
8956,52,66
7939,679,679
1393,679,679
4272,468,594
4425,364,462
6954,194,194
5561,873,873
2,194,194
