Item,Profit,Poids
7740,208,264
8606,364,462
8911,97,97
7580,485,485
3717,52,66
710,873,873
3986,260,330
7252,582,582
260,291,291
8385,388,388
4322,468,594
50,104,132
266,416,528
164,679,679
3316,208,264
9834,104,132
6441,364,462
2289,312,396
9993,208,264
9887,388,388
4640,194,194
9275,520,660
4581,776,776
7430,416,528
6062,97,97
3310,485,485
4824,156,198
7455,156,198
1960,582,582
9792,194,194
1097,679,679
6357,97,97
8478,52,66
2580,312,396
4045,97,97
3961,485,485
3345,776,776
2015,52,66
5797,291,291
480,776,776
2115,582,582
533,520,660
3995,416,528
9354,388,388
334,52,66
31,582,582
4645,485,485
8517,679,679
5368,970,970
8844,52,66
5122,776,776
7047,208,264
6563,468,594
7314,194,194
326,582,582
158,970,970
7247,468,594
6395,388,388
5685,970,970
3067,291,291
6281,776,776
7810,520,660
2408,970,970
9831,260,330
4710,776,776
5965,873,873
4317,52,66
7505,582,582
7823,388,388
7176,679,679
6901,485,485
2469,388,388
3360,104,132
4688,388,388
7788,312,396
3718,52,66
4988,582,582
9912,485,485
6923,388,388
2335,260,330
7703,194,194
8060,388,388
1605,388,388
7454,388,388
1451,582,582
7020,194,194
2669,679,679
627,312,396
2749,679,679
7468,388,388
8996,776,776
4504,104,132
1452,104,132
4304,485,485
667,388,388
9364,416,528
3478,468,594
3891,97,97
5781,388,388
246,364,462
276,312,396
4933,582,582
2,194,194
