Item,Profit,Poids
3135,776,776
7433,582,582
8755,208,264
7497,97,97
1802,582,582
8398,582,582
8922,97,97
1923,97,97
4581,776,776
8468,388,388
1863,873,873
7121,485,485
1725,156,198
9546,291,291
9787,97,97
945,873,873
2023,520,660
391,776,776
5093,52,66
1490,97,97
6397,970,970
2406,485,485
9144,194,194
8848,520,660
8012,485,485
3727,468,594
6658,52,66
5949,104,132
8105,194,194
9233,468,594
326,582,582
5129,260,330
8414,104,132
1473,873,873
8513,679,679
4258,416,528
4598,873,873
3923,388,388
330,156,198
716,679,679
7071,194,194
9097,104,132
7022,194,194
8632,679,679
8112,582,582
2672,520,660
1552,873,873
9320,873,873
1876,520,660
8487,416,528
371,873,873
2501,208,264
9462,776,776
5791,312,396
9772,468,594
6048,582,582
2659,291,291
3356,388,388
7668,679,679
1291,582,582
5819,873,873
6469,679,679
5190,208,264
3364,156,198
4999,679,679
1115,260,330
8046,260,330
3488,416,528
8072,260,330
5266,416,528
7781,679,679
3176,520,660
3829,679,679
9411,104,132
5799,416,528
2358,388,388
8941,416,528
7329,485,485
5152,873,873
8918,291,291
6363,388,388
3403,364,462
8720,520,660
4714,416,528
1482,291,291
3834,194,194
6128,312,396
1554,208,264
7504,208,264
7751,260,330
2713,873,873
888,388,388
1498,97,97
3547,679,679
5264,104,132
53,97,97
