Item,Profit,Poids
4920,104,132
2259,582,582
4259,679,679
3112,970,970
4760,291,291
6745,416,528
522,364,462
4227,97,97
6645,194,194
2490,260,330
6482,156,198
9294,364,462
2606,582,582
7101,485,485
2843,873,873
4776,582,582
2994,291,291
1038,970,970
6968,364,462
2726,97,97
8563,468,594
3668,388,388
2681,156,198
2503,260,330
2168,468,594
7462,776,776
7278,776,776
4127,291,291
5410,104,132
1789,776,776
7819,776,776
1590,679,679
6033,208,264
9874,416,528
613,388,388
2935,291,291
4270,416,528
8396,52,66
1397,97,97
8422,260,330
7418,873,873
1312,388,388
5775,291,291
1070,582,582
3905,485,485
4016,388,388
9468,468,594
2328,970,970
9595,776,776
9801,468,594
4415,388,388
2580,312,396
56,468,594
3267,388,388
680,156,198
5787,520,660
9511,97,97
5040,291,291
9795,582,582
2659,291,291
3236,582,582
6720,485,485
9536,388,388
3178,873,873
8381,679,679
4724,312,396
4350,679,679
6693,873,873
8405,485,485
9479,520,660
8982,364,462
3660,776,776
1216,260,330
14,104,132
4110,291,291
5625,156,198
8587,416,528
616,52,66
3095,873,873
2783,388,388
5886,104,132
432,485,485
8321,582,582
9277,260,330
1814,388,388
5689,104,132
4151,291,291
5044,582,582
5441,388,388
943,97,97
3009,776,776
3690,291,291
243,104,132
8737,468,594
4664,260,330
1159,520,660
4841,52,66
1752,156,198
2064,260,330
13,291,291
