Item,Profit,Poids
4848,679,679
1897,776,776
1559,260,330
9138,416,528
1019,468,594
9514,970,970
5693,156,198
3868,679,679
3338,468,594
6397,970,970
3847,468,594
4534,364,462
7996,679,679
7672,776,776
9064,156,198
8987,97,97
5482,97,97
4675,776,776
8420,52,66
3164,679,679
1346,52,66
8360,970,970
1496,679,679
2523,156,198
9944,520,660
2243,364,462
8136,416,528
5912,416,528
170,776,776
4462,388,388
4888,485,485
4643,873,873
6482,156,198
5525,388,388
2362,679,679
7355,388,388
4797,485,485
1833,97,97
9600,970,970
7874,468,594
924,291,291
5817,52,66
9309,776,776
8729,582,582
7657,52,66
1576,485,485
7188,582,582
1122,260,330
124,468,594
323,312,396
8928,679,679
7286,582,582
8607,364,462
4713,679,679
9916,260,330
8229,485,485
9667,970,970
814,873,873
1336,970,970
3753,52,66
9071,291,291
8978,312,396
634,582,582
8663,582,582
4320,520,660
4652,388,388
2330,679,679
3667,97,97
8724,970,970
7717,873,873
8631,97,97
3961,485,485
7617,97,97
2173,291,291
2690,520,660
9394,873,873
6677,52,66
2917,468,594
1851,312,396
6775,364,462
9233,468,594
9210,260,330
9727,208,264
1695,364,462
1190,970,970
3815,208,264
544,485,485
2085,388,388
3751,291,291
53,97,97
