Item,Profit,Poids
2538,388,388
121,260,330
2384,291,291
508,468,594
6105,776,776
5498,388,388
1313,468,594
4599,970,970
2531,776,776
726,873,873
5589,582,582
4435,520,660
4506,873,873
7993,468,594
7009,156,198
2927,873,873
4460,468,594
1470,208,264
9042,468,594
8359,208,264
2067,208,264
2180,194,194
8974,485,485
9328,776,776
7339,416,528
5753,970,970
6261,520,660
1228,104,132
2307,416,528
4569,582,582
884,208,264
8178,364,462
9469,776,776
7142,291,291
8946,156,198
858,485,485
8110,679,679
9092,468,594
7676,468,594
5845,873,873
9560,520,660
2209,208,264
6258,485,485
7653,582,582
2687,194,194
3267,388,388
3554,194,194
2599,468,594
1593,156,198
2376,364,462
7796,194,194
8494,520,660
5709,291,291
4654,388,388
3101,776,776
2168,468,594
5727,485,485
6046,776,776
3848,873,873
4796,873,873
3751,291,291
9040,388,388
7384,291,291
239,582,582
2755,364,462
8460,485,485
5038,260,330
8254,582,582
3944,520,660
1797,364,462
1846,291,291
2271,388,388
6318,260,330
5812,104,132
5617,312,396
2753,208,264
1192,52,66
2407,52,66
9625,104,132
6528,468,594
6229,364,462
7964,194,194
5778,388,388
1304,260,330
3287,291,291
9186,485,485
5702,520,660
2288,468,594
1080,873,873
888,388,388
8379,97,97
8131,52,66
1892,194,194
2273,776,776
8312,97,97
2,194,194
53,97,97
