Item,Profit,Poids
5545,520,660
7103,873,873
5487,776,776
4876,312,396
7736,156,198
281,388,388
5138,156,198
2789,97,97
2480,776,776
2269,312,396
3073,873,873
7000,970,970
8611,104,132
4716,364,462
7804,388,388
2540,485,485
6865,416,528
2964,468,594
1766,679,679
2385,679,679
7448,679,679
4364,416,528
2343,156,198
8153,312,396
891,485,485
8900,364,462
9613,260,330
2089,104,132
7620,679,679
289,364,462
2674,468,594
6402,156,198
8364,104,132
2968,291,291
1761,776,776
905,208,264
7098,776,776
9779,364,462
3691,260,330
2739,970,970
9630,679,679
1931,679,679
6452,312,396
8188,416,528
4904,873,873
8890,582,582
3308,970,970
3599,679,679
5403,388,388
3369,485,485
1156,156,198
627,312,396
4602,468,594
7767,582,582
8028,970,970
2952,208,264
6830,291,291
489,97,97
1247,468,594
7783,388,388
8493,52,66
3271,104,132
5649,776,776
944,679,679
4213,156,198
5957,873,873
9099,97,97
9006,970,970
6593,312,396
6033,208,264
4449,776,776
3274,582,582
2199,873,873
8403,208,264
5766,388,388
9718,97,97
4167,208,264
8148,582,582
2960,97,97
9411,104,132
2906,312,396
8321,582,582
8353,291,291
9984,364,462
803,291,291
2794,312,396
3461,388,388
3209,97,97
9093,873,873
1859,679,679
5145,291,291
1384,485,485
2971,970,970
53,97,97
