Item,Profit,Poids
3542,194,194
8690,679,679
3805,679,679
6111,970,970
9414,582,582
5392,582,582
4545,388,388
2446,291,291
2703,485,485
2651,468,594
6559,156,198
6829,208,264
1135,970,970
635,388,388
5373,52,66
2059,97,97
4200,156,198
5113,104,132
8220,468,594
4299,291,291
1222,388,388
979,104,132
6634,97,97
8158,260,330
7643,194,194
950,520,660
5926,156,198
3744,97,97
8590,970,970
2341,416,528
6456,104,132
4759,970,970
1900,194,194
6362,485,485
4381,520,660
8579,485,485
9923,520,660
4802,291,291
9285,970,970
7894,312,396
1661,970,970
1464,582,582
4162,873,873
9272,776,776
7126,52,66
5925,485,485
9794,970,970
7827,97,97
9765,873,873
5614,291,291
1717,156,198
5311,679,679
1651,873,873
2572,485,485
2666,485,485
9168,776,776
9498,291,291
655,52,66
5482,97,97
5746,364,462
2760,485,485
7094,312,396
6129,679,679
8627,291,291
5563,485,485
4307,873,873
6325,291,291
1819,873,873
8110,679,679
9757,208,264
7312,260,330
5285,873,873
6416,312,396
3289,208,264
5009,194,194
6761,970,970
7072,776,776
4908,208,264
3308,970,970
1908,582,582
7073,194,194
6759,156,198
2241,582,582
4455,104,132
8533,388,388
7822,873,873
3262,364,462
971,388,388
5305,194,194
1808,156,198
2613,194,194
1435,364,462
9577,260,330
2640,970,970
1642,364,462
13,291,291
