Item,Profit,Poids
1178,388,388
8506,364,462
9173,520,660
6463,520,660
9529,312,396
4607,679,679
4757,104,132
5809,873,873
469,104,132
5844,679,679
5829,776,776
198,679,679
6334,679,679
397,52,66
8467,873,873
220,679,679
1050,97,97
2236,291,291
1460,291,291
5075,156,198
8782,873,873
5227,194,194
2317,97,97
1964,468,594
7637,364,462
4105,520,660
5200,873,873
3280,156,198
7209,97,97
8221,291,291
3038,208,264
7716,388,388
6302,312,396
7372,468,594
8982,364,462
1377,582,582
7560,104,132
7406,776,776
8292,194,194
7654,291,291
7468,388,388
4797,485,485
6275,776,776
7748,468,594
5166,156,198
4159,97,97
7077,97,97
4324,468,594
479,970,970
6925,468,594
9578,97,97
9912,485,485
6013,679,679
5432,260,330
7812,97,97
9649,312,396
8924,485,485
4568,679,679
1247,468,594
1631,485,485
2918,291,291
4364,416,528
8225,520,660
3649,485,485
1009,104,132
1143,312,396
4952,208,264
843,520,660
1425,260,330
3871,388,388
706,520,660
5579,194,194
1059,260,330
2276,679,679
3911,416,528
9236,776,776
9709,873,873
82,291,291
7528,208,264
2224,312,396
7706,364,462
7918,582,582
1238,156,198
7530,52,66
1793,194,194
7399,468,594
5808,260,330
8339,776,776
1258,388,388
8389,291,291
2122,156,198
8196,52,66
2833,97,97
1353,416,528
1748,364,462
2084,582,582
3672,291,291
359,194,194
7257,679,679
1875,364,462
5424,520,660
1,582,582
53,97,97
