Item,Profit,Poids
6814,776,776
5716,104,132
7920,776,776
6384,416,528
3755,468,594
6794,97,97
3605,291,291
8115,156,198
620,208,264
814,873,873
8557,291,291
6375,291,291
5836,776,776
6376,194,194
2993,104,132
7960,485,485
1095,364,462
8978,312,396
6606,156,198
8845,104,132
6092,485,485
5069,388,388
8315,520,660
3422,156,198
5059,873,873
8727,97,97
6087,520,660
176,364,462
889,156,198
500,291,291
1414,104,132
808,485,485
1751,468,594
2463,194,194
4862,485,485
4154,312,396
5278,582,582
1731,468,594
8381,679,679
7507,52,66
3729,970,970
9654,520,660
7663,194,194
361,679,679
6460,582,582
1079,520,660
3451,312,396
9620,388,388
1946,208,264
4210,388,388
9658,776,776
8486,208,264
9312,260,330
332,416,528
6779,776,776
267,388,388
7432,388,388
6471,679,679
7347,208,264
1924,364,462
8224,873,873
7220,388,388
8876,260,330
9089,260,330
3448,156,198
1159,520,660
4998,364,462
2934,776,776
9026,312,396
8489,520,660
4570,520,660
2566,776,776
7701,468,594
5914,582,582
5575,416,528
8284,970,970
9141,468,594
8249,364,462
7550,582,582
3715,416,528
4610,364,462
6801,485,485
4161,194,194
6551,52,66
815,582,582
1942,291,291
943,97,97
6914,194,194
9646,97,97
5712,416,528
1622,194,194
3507,260,330
2956,416,528
7636,156,198
7450,416,528
554,873,873
472,364,462
6798,468,594
1617,52,66
5989,260,330
14,104,132
53,97,97
