Item,Profit,Poids
8273,156,76
3295,936,776
3359,702,582
5968,1170,970
8152,936,776
3233,702,582
565,234,114
1594,936,776
3400,936,776
7070,819,679
6808,702,582
5404,195,95
7284,702,582
5027,1170,970
8535,78,38
7582,312,152
5176,936,776
793,1170,970
836,468,388
3071,819,679
7219,117,57
8609,390,190
9422,273,133
2460,351,291
8921,819,679
4038,156,76
8968,195,95
618,351,291
7390,117,97
5978,351,291
8078,234,194
7621,117,57
2410,1053,873
6147,585,485
2905,234,194
8558,117,97
2300,468,388
1825,78,38
1144,234,114
4007,702,582
6017,468,388
6653,117,57
1729,117,97
6325,117,57
1399,702,582
4981,585,485
9549,585,485
2491,156,76
7289,273,133
8963,390,190
5917,390,190
2067,702,582
3451,351,171
8567,1170,970
7903,468,388
4311,351,291
1387,273,133
7489,156,76
1397,390,190
5145,273,133
7075,117,97
6897,351,171
6163,195,95
2471,117,97
4021,117,97
735,156,76
5217,156,76
7951,1170,970
502,702,582
3876,156,76
8049,234,194
5914,390,190
342,390,190
2611,39,19
8418,195,95
3610,468,388
5887,468,388
140,1170,970
2541,351,291
1121,78,38
44,1170,970
3569,117,97
642,78,38
7249,195,95
5679,234,194
9320,117,97
2786,1170,970
7434,819,679
1809,234,114
1135,390,190
2576,390,190
3574,390,190
54,117,57
