Item,Profit,Poids
7209,312,152
1571,1170,970
4471,936,776
7089,117,97
8848,819,679
4483,117,97
8118,390,190
6352,78,38
5783,312,152
6034,78,38
6854,1053,873
85,312,152
2858,78,38
6897,351,171
1058,351,171
6754,39,19
3400,936,776
5816,1053,873
5771,351,171
9965,156,76
5886,234,194
7224,312,152
8007,78,38
2895,234,194
2930,234,114
7494,273,133
4384,234,114
3284,234,114
4496,585,485
3916,78,38
3479,234,194
5216,351,291
1302,234,194
1439,936,776
3489,312,152
864,195,95
5030,78,38
1606,39,19
5242,273,133
2149,351,291
4043,156,76
6094,195,95
9665,390,190
7742,156,76
2891,936,776
1234,819,679
2109,936,776
4290,156,76
9450,39,19
8038,273,133
4945,273,133
8886,1053,873
1096,78,38
9830,312,152
3131,702,582
4447,585,485
352,234,114
2059,585,485
7524,273,133
3328,273,133
5913,234,194
5109,1053,873
5692,273,133
4503,117,57
9300,195,95
1266,702,582
74,39,19
1667,234,194
197,156,76
4606,117,97
6722,819,679
650,234,114
8587,39,19
4619,234,194
6729,39,19
1215,468,388
945,351,291
1073,273,133
9709,351,171
4156,312,152
805,1170,970
7416,936,776
6313,351,171
2919,351,171
1985,390,190
5936,351,291
2494,390,190
9922,117,57
8624,819,679
2816,234,194
7554,1053,873
7833,585,485
6610,585,485
6,78,38
3017,936,776
6696,702,582
6701,585,485
490,39,19
7642,702,582
1548,390,190
8892,936,776
7136,78,38
3153,117,57
1573,351,291
3376,117,97
5781,39,19
4815,234,114
6316,351,171
6657,351,171
8150,39,19
1981,39,19
8598,156,76
7427,156,76
3557,351,171
9,312,152
