Item,Profit,Poids
5803,312,152
5180,1170,970
455,117,97
5600,117,97
7162,195,95
4086,312,152
5733,819,679
9660,117,97
7550,1053,873
6198,351,291
6983,702,582
8131,234,114
966,39,19
4112,117,97
2892,312,152
7255,117,57
793,1170,970
8308,468,388
7810,117,57
2247,234,114
711,273,133
1911,351,171
6415,117,97
9363,351,171
3723,156,76
1724,117,97
5339,390,190
4643,78,38
5130,156,76
3210,819,679
4084,351,171
7766,585,485
3079,1170,970
6274,234,194
1597,1053,873
2127,117,97
3776,351,291
9908,273,133
8556,117,97
8442,273,133
5229,273,133
5008,117,57
6127,351,291
7149,312,152
8716,156,76
9770,117,57
7824,117,97
7616,585,485
6549,156,76
885,390,190
3943,585,485
3187,351,171
4666,117,97
2943,234,114
3678,234,114
8890,1053,873
5357,585,485
7249,195,95
1089,1170,970
8062,819,679
4902,390,190
2204,312,152
5203,117,57
7976,117,97
4186,390,190
3482,117,57
4780,351,171
2308,234,194
6277,234,114
193,156,76
646,117,97
3529,234,194
9458,390,190
4097,156,76
6287,39,19
6137,1053,873
6789,234,194
1761,234,194
9235,1053,873
6623,39,19
1280,117,97
8235,585,485
9009,156,76
9512,195,95
4662,1053,873
8984,234,114
764,273,133
3008,234,114
1613,234,194
8692,273,133
3241,390,190
3954,39,19
1308,390,190
5021,312,152
8629,39,19
2538,351,171
4853,351,291
6360,195,95
888,585,485
1508,1170,970
3138,936,776
4298,351,171
8794,273,133
980,234,114
8202,234,194
7857,1170,970
1722,390,190
4604,156,76
5188,936,776
5385,117,97
4875,195,95
5838,351,171
9493,195,95
7280,195,95
5738,234,114
10000,234,194
3194,234,114
509,78,38
6845,936,776
36,390,190
