Item,Profit,Poids
5718,273,133
9314,234,114
7985,390,190
8421,936,776
5007,195,95
2395,234,194
9952,312,152
2673,390,190
6478,39,19
8311,819,679
3230,39,19
1958,468,388
2088,1053,873
9743,39,19
655,702,582
502,702,582
6199,39,19
5914,390,190
9771,39,19
1533,78,38
8622,312,152
6637,78,38
9457,1170,970
5122,39,19
9514,117,57
9905,156,76
9239,702,582
7207,78,38
3342,351,291
6308,390,190
6074,351,171
3189,117,97
1966,273,133
5168,390,190
1785,351,171
1144,234,114
5667,1053,873
4986,234,114
6729,39,19
5269,195,95
1096,78,38
1061,702,582
1856,39,19
279,819,679
5903,351,171
5470,156,76
867,234,194
1956,195,95
3146,585,485
7818,312,152
6100,585,485
9790,468,388
8937,117,97
5704,195,95
985,936,776
6091,195,95
1905,234,194
1222,234,114
3051,156,76
6396,1053,873
6933,1053,873
9958,390,190
4469,1053,873
2913,468,388
9877,702,582
4845,351,291
11,156,76
2274,819,679
9616,936,776
5782,117,57
6058,1053,873
3441,273,133
5733,819,679
8140,351,171
3078,195,95
4449,273,133
284,312,152
2983,234,114
3086,702,582
8399,351,171
8304,117,97
4368,312,152
764,273,133
2083,234,194
4559,585,485
4639,1170,970
8901,702,582
2904,351,171
4132,819,679
9141,351,291
8803,702,582
8148,390,190
6055,585,485
6142,312,152
6124,117,97
4459,351,291
9344,1053,873
783,39,19
154,468,388
4563,312,152
7593,468,388
2514,312,152
3724,273,133
6236,273,133
36,390,190
2,39,19
