Item,Profit,Poids
1165,1170,970
1831,234,194
7660,936,776
4192,156,76
25,39,19
5886,234,194
879,234,194
6402,702,582
4028,468,388
6686,351,171
7350,819,679
6996,195,95
4468,312,152
256,117,97
93,585,485
1435,819,679
9400,195,95
4141,351,171
2047,351,171
4105,351,171
8737,1053,873
6702,390,190
8594,312,152
5514,1053,873
327,351,291
375,78,38
2890,936,776
4657,312,152
2686,234,114
3674,156,76
6225,468,388
6336,39,19
5120,312,152
7320,468,388
1207,195,95
8311,819,679
1604,351,171
4885,1170,970
951,468,388
2206,273,133
1391,936,776
3717,117,57
8864,468,388
9767,195,95
9492,78,38
4006,585,485
4371,1053,873
1814,1170,970
9000,234,114
3379,195,95
5610,936,776
9879,468,388
1713,468,388
6847,936,776
3286,39,19
9703,1170,970
5775,117,97
1129,273,133
7091,78,38
8535,78,38
5470,156,76
3307,156,76
9102,702,582
9101,156,76
3850,468,388
1293,1170,970
7355,1170,970
5046,819,679
110,468,388
7620,351,291
734,819,679
4102,195,95
774,468,388
5918,390,190
4161,312,152
674,351,291
2274,819,679
2387,195,95
3596,156,76
1285,273,133
7432,195,95
5939,1053,873
5459,312,152
8856,702,582
9343,936,776
5219,273,133
9807,234,194
36,390,190
32,351,171
