Item,Profit,Poids
5599,390,190
8195,78,38
4573,351,171
6453,234,194
411,234,194
8269,390,190
8847,117,97
339,195,95
9673,351,291
8876,273,133
4127,585,485
1173,117,97
8859,117,57
3746,351,291
5050,702,582
2420,234,114
9580,390,190
106,351,291
3698,1053,873
2659,390,190
9882,234,194
1873,390,190
6936,1170,970
5659,156,76
1991,390,190
8483,78,38
8953,78,38
4871,234,114
1889,585,485
9689,117,97
8586,117,97
3961,156,76
783,39,19
2336,936,776
1001,468,388
183,39,19
6281,117,57
6846,702,582
9726,351,171
2989,117,97
3266,117,97
8323,39,19
8498,39,19
6187,1170,970
2914,273,133
534,702,582
5182,585,485
5197,1170,970
3380,468,388
1134,312,152
4185,312,152
3289,936,776
6581,390,190
48,936,776
8315,390,190
9446,351,171
7569,585,485
9134,1170,970
6527,195,95
1696,936,776
215,273,133
6747,468,388
2110,234,114
5714,273,133
2890,936,776
8413,234,114
8250,156,76
795,273,133
5526,195,95
2958,390,190
9438,819,679
8758,234,194
1391,936,776
6478,39,19
1291,273,133
9786,234,114
3609,390,190
5591,351,171
8350,156,76
2288,273,133
4681,390,190
5092,312,152
3329,39,19
4243,585,485
4183,468,388
5777,585,485
8987,234,194
9950,312,152
9352,351,171
8569,234,194
6996,195,95
1431,1170,970
1739,117,57
9052,156,76
5068,117,57
7682,312,152
7801,234,114
9926,468,388
4325,156,76
3368,702,582
5463,351,291
9934,117,97
7928,117,97
621,468,388
7849,1053,873
9238,39,19
7576,312,152
7098,195,95
1941,312,152
3141,156,76
9574,234,114
2582,234,114
7948,585,485
3156,819,679
12,273,133
