Item,Profit,Poids
3387,1053,873
8749,351,171
2678,585,485
3010,273,133
2328,1053,873
7939,351,291
6657,351,171
5580,117,97
3261,585,485
2631,351,171
3270,195,95
5568,1170,970
2428,273,133
6734,156,76
864,195,95
2802,585,485
5032,195,95
6728,273,133
5302,312,152
8113,351,291
1826,351,291
2085,351,171
3819,234,114
9123,117,57
8376,234,114
8905,117,57
1759,39,19
4493,78,38
4826,819,679
3577,468,388
6431,702,582
8779,351,291
5577,234,114
2492,702,582
9491,117,57
3931,351,171
1171,702,582
6807,585,485
9570,819,679
7015,585,485
8886,1053,873
3668,819,679
10,156,76
2801,351,171
8786,273,133
184,390,190
448,351,291
4065,273,133
588,819,679
754,273,133
3739,312,152
7197,702,582
6418,312,152
5917,390,190
1811,390,190
6691,585,485
6289,195,95
9091,702,582
3979,39,19
623,117,57
7180,117,57
7530,156,76
7431,390,190
177,78,38
8587,39,19
3000,78,38
3981,78,38
8167,234,114
1043,273,133
9507,312,152
1065,1053,873
4359,195,95
3070,1170,970
6393,351,291
2247,234,114
6283,39,19
4617,702,582
1629,819,679
8450,936,776
7152,819,679
9366,273,133
5438,1053,873
9059,39,19
2468,819,679
6721,273,133
6618,312,152
7746,234,114
7986,351,291
2241,117,57
5148,39,19
3479,234,194
1437,351,171
2921,78,38
5472,468,388
1978,585,485
23,819,679
4453,819,679
2638,78,38
8022,936,776
9249,117,97
1691,702,582
5923,702,582
2,39,19
