Item,Profit,Poids
5490,468,388
3326,78,38
3426,39,19
7373,312,152
6273,351,291
6409,312,152
2378,78,38
7047,117,97
8626,585,485
7310,702,582
5438,1053,873
3524,234,114
3187,351,171
2887,312,152
1488,195,95
8466,1053,873
7589,390,190
8800,351,291
5673,312,152
988,78,38
7117,819,679
2353,117,57
1491,585,485
6840,234,114
9368,1170,970
3162,351,171
2424,156,76
4632,273,133
83,195,95
8780,585,485
2543,702,582
2446,351,171
886,312,152
8130,312,152
7517,156,76
8629,39,19
3626,351,291
2522,702,582
354,390,190
5853,156,76
5613,585,485
9255,1053,873
7913,1053,873
3385,585,485
1230,390,190
9771,39,19
6263,195,95
2077,312,152
7244,195,95
3046,468,388
2279,390,190
1923,1053,873
3060,1053,873
1323,936,776
8805,585,485
2359,351,171
8747,468,388
5150,351,291
9110,117,57
7815,156,76
797,936,776
3236,195,95
3511,234,114
1435,819,679
9329,1053,873
6797,390,190
4183,468,388
5800,390,190
4825,156,76
310,1053,873
7748,78,38
7425,117,57
688,351,171
2477,78,38
426,117,97
2733,39,19
3098,234,114
9385,312,152
5859,156,76
8117,390,190
8540,1170,970
6245,156,76
4507,351,171
5919,1053,873
1320,117,57
5764,390,190
6334,195,95
5345,156,76
1218,468,388
2631,351,171
9049,78,38
6910,351,291
9722,1170,970
3819,234,114
5580,117,97
3983,390,190
2444,1170,970
3996,234,114
3855,819,679
148,117,97
6114,234,194
813,117,97
5,585,485
6,78,38
