Item,Profit,Poids
7281,273,133
763,39,19
5093,1053,873
5875,819,679
3741,936,776
7494,273,133
3470,117,57
6084,78,38
2269,468,388
4627,39,19
5644,78,38
9140,117,97
5018,234,194
6052,156,76
105,585,485
6380,234,194
4330,936,776
997,390,190
6130,1053,873
9241,234,194
753,819,679
9440,351,171
2903,195,95
4977,702,582
860,1053,873
4174,117,57
119,702,582
6214,936,776
3686,156,76
1050,351,291
7513,312,152
523,234,194
2218,936,776
5680,117,57
5252,1170,970
4688,117,57
8522,819,679
3812,234,194
8222,1053,873
8939,312,152
2859,39,19
303,78,38
3285,273,133
4836,234,114
6518,702,582
2790,195,95
2939,195,95
9367,195,95
1753,468,388
2726,273,133
8742,390,190
8203,156,76
4200,39,19
4592,156,76
7328,585,485
5305,351,291
6686,351,171
4566,702,582
4418,702,582
8864,468,388
6620,1170,970
8090,117,57
9541,273,133
7145,39,19
6536,351,291
2715,273,133
7360,234,114
2018,351,291
3968,234,194
3234,78,38
8232,156,76
3475,273,133
1858,117,57
2720,1053,873
2836,234,114
6851,234,194
3271,78,38
977,351,291
4,351,291
5183,351,171
9949,156,76
6322,351,171
1453,390,190
3682,234,194
1288,1053,873
6073,351,291
5776,273,133
9323,195,95
3019,351,171
9409,936,776
8604,156,76
692,117,97
9036,234,114
1390,234,114
7833,585,485
972,273,133
3215,351,291
7272,351,291
3369,273,133
6482,234,114
6819,39,19
1745,585,485
9421,39,19
8263,273,133
9321,585,485
8620,234,114
9224,1053,873
3299,39,19
1588,702,582
1312,117,57
10,156,76
