Item,Profit,Poids
896,351,171
4562,1170,970
6944,1170,970
5277,78,38
7519,468,388
4762,312,152
4433,273,133
8474,273,133
2998,195,95
5117,936,776
3717,117,57
1772,351,171
3161,468,388
9743,39,19
1196,1170,970
1501,390,190
5015,936,776
1011,351,291
2916,1053,873
2130,117,57
5194,1053,873
6032,78,38
4876,819,679
8493,351,171
9939,351,171
5131,117,97
3826,390,190
6133,156,76
8400,117,57
5792,936,776
7896,117,57
5047,312,152
4149,78,38
7897,312,152
5047,312,152
481,585,485
9731,117,57
2632,195,95
9757,351,291
8718,1053,873
150,585,485
3726,78,38
9981,702,582
1052,234,114
802,117,97
2307,936,776
6088,390,190
6951,585,485
1682,585,485
8885,702,582
1686,351,171
4229,468,388
8293,1053,873
2727,1053,873
9536,234,194
6342,312,152
2763,312,152
6907,39,19
8941,117,57
3834,351,291
5500,819,679
6043,156,76
1820,39,19
2311,468,388
6082,273,133
844,390,190
1814,1170,970
811,234,194
7097,1053,873
8499,39,19
9252,312,152
9596,1053,873
1395,1170,970
8663,156,76
6210,390,190
1450,468,388
204,39,19
8282,312,152
5580,117,97
2212,1053,873
3551,312,152
7726,1053,873
5174,351,291
2297,312,152
6725,1170,970
7190,1053,873
7059,39,19
1845,273,133
36,390,190
12,273,133
