Item,Profit,Poids
3231,273,133
4319,117,97
47,351,291
7361,117,97
9059,39,19
9193,234,194
7447,468,388
2862,351,171
4092,39,19
8525,351,171
5526,195,95
7369,702,582
5094,234,194
6947,117,97
2571,585,485
4838,702,582
969,78,38
6633,78,38
7093,195,95
6020,702,582
1525,312,152
9806,117,57
9865,195,95
4463,117,57
2763,312,152
8182,156,76
9472,936,776
1601,117,97
2040,819,679
2013,819,679
9163,195,95
779,78,38
9926,468,388
656,390,190
821,78,38
6136,351,171
3354,39,19
8637,156,76
3671,585,485
3777,78,38
2324,819,679
8641,1053,873
2019,117,97
2652,1170,970
3043,585,485
9050,351,171
5418,273,133
681,156,76
8716,156,76
4069,390,190
9113,117,57
7848,273,133
1382,195,95
6863,819,679
8761,117,57
4461,936,776
7308,390,190
334,390,190
9285,78,38
8393,195,95
9610,39,19
9171,351,171
6067,351,171
4032,234,114
6692,117,97
9128,351,291
7039,1053,873
9950,312,152
6253,156,76
4740,195,95
633,156,76
6605,312,152
4890,312,152
3597,39,19
23,819,679
2679,702,582
759,273,133
7378,1053,873
5853,156,76
7417,1053,873
6520,351,291
4407,117,57
3132,117,57
5349,1170,970
2129,156,76
3051,156,76
7633,234,114
877,312,152
4080,468,388
21,702,582
9570,819,679
2338,234,114
7323,234,114
9462,39,19
3128,936,776
4011,234,114
1635,78,38
6956,156,76
3391,819,679
3169,195,95
9339,468,388
1407,819,679
5190,234,194
7967,1170,970
4207,1170,970
9907,117,97
8627,702,582
9880,312,152
339,195,95
4884,195,95
3904,819,679
6884,117,97
2140,312,152
9,312,152
