Item,Profit,Poids
7600,1170,970
660,351,171
6986,78,38
3590,351,171
4832,936,776
8231,195,95
8351,351,171
8986,936,776
9986,117,57
7504,702,582
3793,39,19
3245,585,485
2411,936,776
9907,117,97
2058,312,152
3780,273,133
5626,936,776
3223,585,485
7040,234,114
7857,1170,970
127,234,114
4973,585,485
7843,936,776
4205,390,190
9008,156,76
4893,234,194
6271,117,57
4476,234,194
2331,117,57
6237,234,114
1788,585,485
8067,39,19
1118,468,388
423,1170,970
7556,156,76
7141,390,190
8678,78,38
8363,1170,970
3521,468,388
8296,195,95
7195,351,171
1512,117,97
5422,702,582
350,390,190
6283,39,19
6747,468,388
3422,312,152
6361,234,114
6757,39,19
3114,117,57
9843,117,97
2603,390,190
7917,156,76
6982,702,582
7839,156,76
8605,273,133
4087,702,582
5103,39,19
6284,390,190
5566,585,485
9853,312,152
2862,351,171
592,117,97
6769,390,190
6836,234,114
1210,351,291
1090,468,388
1429,156,76
7952,351,291
6978,117,57
7266,195,95
3576,156,76
2052,468,388
9002,234,194
736,819,679
7237,585,485
3967,1170,970
114,39,19
7101,78,38
6493,819,679
3151,468,388
6428,117,57
8349,273,133
341,312,152
2354,1170,970
8941,117,57
3197,468,388
3754,78,38
355,312,152
8581,78,38
4325,156,76
2261,195,95
6777,234,114
276,195,95
7055,702,582
7450,195,95
5801,351,291
1719,819,679
1003,1053,873
1813,390,190
6276,273,133
541,117,57
4910,117,57
4442,351,171
9053,351,171
8686,117,57
1737,78,38
4113,312,152
3424,156,76
2520,39,19
4320,351,291
3467,39,19
2978,390,190
8352,702,582
8518,117,57
5378,78,38
4766,39,19
36,390,190
45,195,95
