Item,Profit,Poids
3596,156,76
4945,273,133
8878,585,485
8420,156,76
2451,936,776
1692,117,57
1799,585,485
4344,351,291
4139,117,97
6509,936,776
874,1170,970
1249,156,76
5632,117,57
2330,234,114
189,195,95
2792,936,776
6432,1053,873
8965,1170,970
6810,39,19
8008,234,194
8503,819,679
5454,312,152
5769,936,776
4887,234,114
7707,936,776
9999,156,76
1402,702,582
4896,702,582
8898,117,97
8320,117,57
2460,351,291
2746,702,582
1243,78,38
233,390,190
9592,468,388
8615,273,133
3131,702,582
6614,351,171
8440,195,95
2736,195,95
8173,117,57
458,195,95
9034,195,95
7540,351,171
9593,234,194
4736,273,133
8798,156,76
5368,78,38
3144,819,679
1960,234,194
9837,234,114
4908,390,190
9246,117,57
6317,1170,970
5080,156,76
637,156,76
6086,78,38
2507,234,114
4999,702,582
2518,390,190
4409,585,485
6681,468,388
8452,117,97
2047,351,171
9686,156,76
8736,156,76
1861,390,190
2771,117,97
3868,936,776
8918,351,171
9866,78,38
9113,117,57
8540,1170,970
4804,390,190
9983,1170,970
9679,273,133
8407,273,133
4596,234,194
7237,585,485
4745,273,133
186,390,190
4048,390,190
60,156,76
4227,78,38
9122,117,57
1619,468,388
6514,234,194
7883,1053,873
8823,234,114
6500,195,95
629,351,291
6580,351,291
4836,234,114
7998,702,582
4201,234,114
7154,819,679
9350,390,190
8900,585,485
1392,234,114
6557,117,97
8892,936,776
2321,702,582
7635,702,582
36,390,190
45,195,95
