Item,Profit,Poids
2118,702,582
7315,39,19
6854,1053,873
8826,39,19
1772,351,171
534,702,582
7749,234,114
3899,585,485
7440,78,38
3343,273,133
7525,351,291
2518,390,190
6454,195,95
3444,1170,970
1830,156,76
5030,78,38
3467,39,19
2836,234,114
9794,234,114
5093,1053,873
7258,117,97
6586,234,194
6167,351,291
754,273,133
8255,117,97
1479,117,97
1068,273,133
9276,1170,970
5401,1053,873
9649,351,291
6523,195,95
8021,195,95
6542,702,582
1798,702,582
5295,1170,970
1528,936,776
6860,585,485
8646,1170,970
383,351,171
3210,819,679
7793,936,776
8513,468,388
5895,117,57
7191,234,114
9218,195,95
9673,351,291
3951,390,190
4023,156,76
120,1053,873
5910,117,97
9085,351,171
1935,702,582
6576,78,38
6410,351,171
9686,156,76
514,39,19
5339,390,190
7446,156,76
5222,117,57
3289,936,776
6843,117,57
1983,117,57
8488,1170,970
1745,585,485
6730,351,171
9056,234,194
8287,273,133
8711,702,582
9296,117,57
3115,195,95
4015,234,194
9224,1053,873
1231,702,582
4858,117,97
2776,156,76
3098,234,114
3504,1053,873
6487,78,38
5413,1053,873
3678,234,114
697,1170,970
4210,78,38
5817,390,190
8239,117,97
4550,585,485
5317,351,171
9444,702,582
5654,273,133
302,1053,873
5156,1053,873
1558,195,95
884,273,133
16,468,388
10,156,76
